beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,sigma2_s,sigma2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.0,28,0.56,-2.220446049250313e-16,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,29,0.56,0.019999999999999685,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,30,0.56,0.0399999999999997,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,31,0.56,0.05999999999999972,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,32,0.56,0.07999999999999974,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,33,0.56,0.09999999999999976,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,34,0.56,0.11999999999999977,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,35,0.56,0.13999999999999968,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,36,0.56,0.1599999999999997,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,37,0.56,0.17999999999999972,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,38,0.56,0.19999999999999973,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,39,0.56,0.21999999999999975,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,40,0.56,0.23999999999999977,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,41,0.56,0.2599999999999997,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,42,0.56,0.2799999999999997,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,43,0.56,0.2999999999999997,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,44,0.56,0.31999999999999973,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,45,0.56,0.33999999999999975,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,46,0.56,0.35999999999999976,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,47,0.56,0.37999999999999967,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,48,0.56,0.3999999999999997,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
0.0,49,0.56,0.4199999999999997,,,,,,,,,,,1764989772.0,0.1,-2,1.41421356237
