beta,Ntot,n_s,n_r,mu_s,mu_r,V_offset,mu_glob,s2_s,s2_r,sigma2_s,sigma2_r,S2_tot,varsigma,file_mtime,V,shift,tp
0.0,33,0.66,-3.3306690738754696e-16,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,34,0.66,0.019999999999999685,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,35,0.66,0.03999999999999959,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,36,0.66,0.05999999999999961,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,37,0.66,0.07999999999999963,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,38,0.66,0.09999999999999964,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,39,0.66,0.11999999999999966,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,40,0.66,0.13999999999999968,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,41,0.66,0.1599999999999996,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,42,0.66,0.1799999999999996,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,43,0.66,0.19999999999999962,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,44,0.66,0.21999999999999964,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,45,0.66,0.23999999999999966,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,46,0.66,0.2599999999999997,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,47,0.66,0.2799999999999996,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,48,0.66,0.2999999999999996,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,49,0.66,0.3199999999999996,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,50,0.66,0.33999999999999964,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,51,0.66,0.35999999999999965,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,52,0.66,0.37999999999999967,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
0.0,53,0.66,0.3999999999999997,,,,,,,,,,,1764991820.0,0.3,-2,1.41421356237
